country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-11-2025 13:00:00",27.23711,78.01936,OZONE,10,10,10
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-11-2025 13:00:00",27.106972,78.000111,OZONE,11,16,15
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","26-11-2025 13:00:00",27.19865833,78.00598056,SO2,15,17,16
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-11-2025 13:00:00",27.19412,77.96237,PM2.5,40,226,100
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","26-11-2025 13:00:00",26.766433,80.927299,CO,57,62,58
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","26-11-2025 13:00:00",26.868120,81.005119,CO,30,36,33
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","26-11-2025 13:00:00",26.906111,80.948222,CO,31,82,45
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-11-2025 13:00:00",26.90723,80.98579,NH3,5,5,5
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-11-2025 13:00:00",26.8458805,80.9365541,OZONE,10,76,38
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-11-2025 13:00:00",26.83399722,80.8917361,PM2.5,88,318,215
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","26-11-2025 13:00:00",17.37206,78.50864,NO2,11,14,12
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-11-2025 13:00:00",17.528544,78.286195,PM10,59,69,63
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-11-2025 13:00:00",17.528544,78.286195,SO2,12,18,16
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-11-2025 13:00:00",17.4559458,78.4332152,NO2,26,30,28
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-11-2025 13:00:00",17.4559458,78.4332152,SO2,10,16,13
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-11-2025 13:00:00",17.4559458,78.4332152,CO,40,57,51
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-11-2025 13:00:00",17.417094,78.457437,NO2,17,17,17
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","26-11-2025 13:00:00",17.349694,78.451437,PM2.5,143,189,166
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.757294,77.278792,PM10,147,500,388
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.685382,77.453839,CO,24,132,72
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.6603346,77.3572563,PM2.5,181,353,266
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.6603346,77.3572563,NH3,13,28,21
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-11-2025 13:00:00",26.730136,83.433859,PM10,15,89,55
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-11-2025 13:00:00",26.730136,83.433859,CO,6,8,6
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-11-2025 13:00:00",28.406963,77.849831,OZONE,2,117,6
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-11-2025 13:00:00",27.168897,78.376960,PM2.5,32,109,68
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-11-2025 13:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.646233,77.358075,NO2,22,113,71
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.646233,77.358075,NH3,9,12,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.646233,77.358075,CO,22,148,78
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-11-2025 13:00:00",28.646233,77.358075,OZONE,8,198,162
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","26-11-2025 13:00:00",26.509954,80.249612,PM10,77,140,109
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.4703136,80.3229863,CO,28,60,49
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-11-2025 13:00:00",28.2348927,77.8683002,NO2,6,7,7
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-11-2025 13:00:00",28.2348927,77.8683002,CO,36,85,70
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","26-11-2025 13:00:00",26.766433,80.927299,PM2.5,42,259,163
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-11-2025 13:00:00",28.47272,77.482000,OZONE,3,152,32
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-11-2025 13:00:00",28.725645,77.749675,OZONE,6,51,19
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.428282,80.327067,PM2.5,44,281,146
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","26-11-2025 13:00:00",26.428282,80.327067,SO2,20,22,21
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-11-2025 13:00:00",27.19862,77.92066,PM2.5,41,105,73
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","26-11-2025 13:00:00",28.964949,77.278761,PM2.5,207,409,311
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","26-11-2025 13:00:00",28.38910936,79.42963708,PM10,82,165,129
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","26-11-2025 13:00:00",28.9535882,77.7622941,NH3,27,45,33
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","26-11-2025 13:00:00",28.9535882,77.7622941,CO,34,140,86
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","26-11-2025 13:00:00",28.802625,78.753728,NH3,5,6,6
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","26-11-2025 13:00:00",29.4723508,77.7194031,PM2.5,96,490,295
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","26-11-2025 13:00:00",29.4723508,77.7194031,CO,20,102,72
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-11-2025 13:00:00",28.5447608,77.3231257,PM2.5,271,500,385
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-11-2025 13:00:00",28.5447608,77.3231257,NO2,28,122,76
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-11-2025 13:00:00",28.5447608,77.3231257,CO,22,126,34
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","26-11-2025 13:00:00",28.6245479,77.3577104,PM10,136,350,240
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","26-11-2025 13:00:00",28.6245479,77.3577104,CO,42,104,67
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","26-11-2025 13:00:00",28.6245479,77.3577104,OZONE,6,11,7
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-11-2025 13:00:00",30.075911,78.2859547,NO2,19,27,22
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-11-2025 13:00:00",30.075911,78.2859547,NH3,6,12,8
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-11-2025 13:00:00",30.075911,78.2859547,SO2,5,5,5
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-11-2025 13:00:00",30.075911,78.2859547,OZONE,11,19,14
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","26-11-2025 13:00:00",23.685297,86.945968,PM10,103,155,127
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-11-2025 13:00:00",23.6979360,86.9443950,OZONE,5,56,25
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","26-11-2025 13:00:00",23.6181830,87.1057180,CO,22,103,59
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","26-11-2025 13:00:00",25.32393,82.99687,SO2,28,31,29
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","26-11-2025 13:00:00",25.32393,82.99687,OZONE,1,16,6
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","26-11-2025 13:00:00",27.5714090,77.6557570,PM10,66,220,130
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","26-11-2025 13:00:00",30.269444,78.044167,NO2,1,6,3
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","26-11-2025 13:00:00",29.2124114,78.9611753,PM10,57,145,95
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","26-11-2025 13:00:00",29.2124114,78.9611753,CO,32,38,36
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","26-11-2025 13:00:00",28.83526,78.74460,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","26-11-2025 13:00:00",28.83526,78.74460,CO,44,66,55
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","26-11-2025 13:00:00",28.840739,78.697531,PM10,144,355,214
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","26-11-2025 13:00:00",28.88528,78.73880,OZONE,14,49,21
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","26-11-2025 13:00:00",28.856664,78.772638,PM10,69,156,113
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","26-11-2025 13:00:00",28.856664,78.772638,SO2,27,59,39
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","26-11-2025 13:00:00",22.7605581,88.3617589,PM2.5,118,309,197
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","26-11-2025 13:00:00",22.7605581,88.3617589,NO2,14,59,36
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","26-11-2025 13:00:00",23.567923,87.306843,NH3,1,2,2
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","26-11-2025 13:00:00",23.5087640,87.3544400,PM2.5,63,159,119
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","26-11-2025 13:00:00",23.5087640,87.3544400,PM10,80,155,114
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-11-2025 13:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-11-2025 13:00:00","25.44919916 ","81.82735986 ",SO2,50,73,65
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","26-11-2025 13:00:00",25.3505986,82.9083074,SO2,9,12,11
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","26-11-2025 13:00:00",25.3505986,82.9083074,CO,10,20,12
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","26-11-2025 13:00:00",25.262326,82.995408,PM2.5,35,142,76
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","26-11-2025 13:00:00",28.569230,77.393848,PM2.5,268,415,368
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","26-11-2025 13:00:00",28.569230,77.393848,NH3,9,13,11
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","26-11-2025 13:00:00",28.569230,77.393848,CO,4,126,18
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","26-11-2025 13:00:00",23.616515,87.119133,PM2.5,85,274,181
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","26-11-2025 13:00:00",23.616515,87.119133,SO2,4,11,7
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","26-11-2025 13:00:00",25.494,81.863,CO,20,57,47
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","26-11-2025 13:00:00",23.5087640,87.3544400,OZONE,5,18,10
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","26-11-2025 13:00:00",22.629801,88.352017,PM10,137,343,196
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","26-11-2025 13:00:00",22.629801,88.352017,CO,24,89,32
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","26-11-2025 13:00:00",22.554954,88.292568,PM10,83,179,121
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","26-11-2025 13:00:00",22.554954,88.292568,OZONE,5,39,19
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","26-11-2025 13:00:00",22.6025571,88.3105664,PM10,105,188,143
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","26-11-2025 13:00:00",22.6025571,88.3105664,CO,24,95,35
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","26-11-2025 13:00:00",22.611968,88.347422,PM10,8,359,173
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","26-11-2025 13:00:00",22.611968,88.347422,CO,12,101,48
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","26-11-2025 13:00:00",22.5687319,88.2797276,PM2.5,230,386,319
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","26-11-2025 13:00:00",22.5687319,88.2797276,PM10,136,258,182
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","26-11-2025 13:00:00",22.5687319,88.2797276,NO2,13,27,20
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","26-11-2025 13:00:00",22.58157048,88.41002457,NH3,5,21,11
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-11-2025 13:00:00",22.556640,88.342674,NO2,15,21,18
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-11-2025 13:00:00",22.556640,88.342674,NH3,9,10,9
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-11-2025 13:00:00",22.556640,88.342674,OZONE,24,113,67
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","26-11-2025 13:00:00",22.627847,88.380669,NO2,39,131,77
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","26-11-2025 13:00:00",22.5448082,88.3403691,PM2.5,255,389,328
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","26-11-2025 13:00:00",22.5448082,88.3403691,NH3,4,5,4
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","26-11-2025 13:00:00",26.6879226,88.4152495,PM2.5,42,151,78
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","26-11-2025 13:00:00",26.6879226,88.4152495,NO2,17,38,26
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","26-11-2025 13:00:00",26.6879226,88.4152495,NH3,11,11,11
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","26-11-2025 13:00:00",13.67,79.35,OZONE,2,45,19
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-11-2025 13:00:00",13.615387,79.409230,NO2,13,17,15
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-11-2025 13:00:00",13.615387,79.409230,CO,22,28,25
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-11-2025 13:00:00",16.536107,80.594233,PM10,48,166,96
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-11-2025 13:00:00",16.536107,80.594233,NO2,20,20,20
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-11-2025 13:00:00",16.536107,80.594233,NH3,3,4,3
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-11-2025 13:00:00",16.509717,80.612222,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-11-2025 13:00:00",16.509717,80.612222,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-11-2025 13:00:00",16.509717,80.612222,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-11-2025 13:00:00",16.509717,80.612222,CO,32,40,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-11-2025 13:00:00",16.509717,80.612222,OZONE,21,50,36
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-11-2025 13:00:00",25.265194,87.012947,CO,58,104,78
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","26-11-2025 13:00:00",25.204762,85.514960,NO2,9,10,9
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","26-11-2025 13:00:00",25.204762,85.514960,OZONE,1,26,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","26-11-2025 13:00:00",25.567520,83.966379,PM10,61,136,98
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","26-11-2025 13:00:00",25.567520,83.966379,NO2,9,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","26-11-2025 13:00:00",25.567520,83.966379,CO,22,28,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-11-2025 13:00:00",25.7808257,84.7446768,CO,8,24,10
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","26-11-2025 13:00:00",24.7955,84.9994,CO,40,103,42
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-11-2025 13:00:00",24.792403,84.992416,PM10,103,272,172
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-11-2025 13:00:00",24.792403,84.992416,NH3,4,6,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","26-11-2025 13:00:00",24.762518,84.982348,PM2.5,32,51,37
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","26-11-2025 13:00:00",24.762518,84.982348,OZONE,10,54,23
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","26-11-2025 13:00:00",25.697189,85.245900,SO2,3,5,4
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","26-11-2025 13:00:00",25.560083,87.553265,PM10,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","26-11-2025 13:00:00",25.560083,87.553265,CO,58,103,68
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-11-2025 13:00:00",26.0881305,87.93840336,PM2.5,40,50,46
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-11-2025 13:00:00",17.72,83.3,CO,12,40,27
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-11-2025 13:00:00",27.103358,93.679645,PM2.5,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","26-11-2025 13:00:00",26.071318,91.87488,SO2,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA","26-11-2025 13:00:00",26.2028636,91.70046436,PM10,47,147,93
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","26-11-2025 13:00:00",26.10887,91.589544,NH3,6,6,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-11-2025 13:00:00",13.204880,79.097889,PM2.5,26,331,166
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-11-2025 13:00:00",13.204880,79.097889,NH3,5,6,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-11-2025 13:00:00",13.204880,79.097889,CO,10,43,23
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-11-2025 13:00:00",14.465052,78.824187,NO2,20,22,22
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-11-2025 13:00:00",14.465052,78.824187,OZONE,29,32,30
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","26-11-2025 13:00:00",16.9872867,81.7363176,SO2,9,53,23
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-11-2025 13:00:00",26.0881305,87.93840336,NO2,10,12,11
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-11-2025 13:00:00",26.0881305,87.93840336,SO2,5,8,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-11-2025 13:00:00",27.308328,84.531742,OZONE,9,19,13
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","26-11-2025 13:00:00",26.63086,84.90051,PM2.5,38,203,104
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","26-11-2025 13:00:00",26.63086,84.90051,PM10,45,155,103
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","26-11-2025 13:00:00",26.63086,84.90051,NO2,7,11,8
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","26-11-2025 13:00:00",11.654054,92.734055,PM2.5,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","26-11-2025 13:00:00",11.654054,92.734055,CO,10,20,14
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-11-2025 13:00:00",16.5150833,80.5181667,PM10,111,195,150
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-11-2025 13:00:00",16.5150833,80.5181667,SO2,7,10,8
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","26-11-2025 13:00:00",14.675886,77.593027,NH3,4,4,4
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","26-11-2025 13:00:00",24.75746,84.366208,NO2,7,8,8
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","26-11-2025 13:00:00",25.42742023,86.13886079,NO2,16,24,19
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","26-11-2025 13:00:00",25.42742023,86.13886079,NH3,1,5,5
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","26-11-2025 13:00:00",25.42742023,86.13886079,SO2,4,28,13
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","26-11-2025 13:00:00",25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","26-11-2025 13:00:00",25.251013,86.989001,SO2,32,62,46
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","26-11-2025 13:00:00",26.10887,91.589544,OZONE,15,17,16
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","26-11-2025 13:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","26-11-2025 13:00:00",26.446912,91.439057,OZONE,12,25,20
India,Assam,Silchar,"Tarapur, Silchar - PCBA","26-11-2025 13:00:00",24.82827,92.79525,PM2.5,33,73,48
India,Assam,Silchar,"Tarapur, Silchar - PCBA","26-11-2025 13:00:00",24.82827,92.79525,NO2,17,22,20
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","26-11-2025 13:00:00",26.987634,94.636574,PM2.5,16,93,51
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","26-11-2025 13:00:00",26.987634,94.636574,NH3,4,20,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","26-11-2025 13:00:00",25.5626095,84.663264,PM2.5,55,167,107
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","26-11-2025 13:00:00",25.5626095,84.663264,SO2,8,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","26-11-2025 13:00:00",25.5626095,84.663264,CO,41,66,51
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","26-11-2025 13:00:00",30.735567,76.775714,SO2,3,69,12
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","26-11-2025 13:00:00",30.735567,76.775714,CO,58,124,70
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","26-11-2025 13:00:00",30.751462,76.762879,PM10,76,139,113
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","26-11-2025 13:00:00",30.719859,76.738637,PM10,71,171,114
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","26-11-2025 13:00:00",30.719859,76.738637,SO2,4,73,13
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","26-11-2025 13:00:00",30.719859,76.738637,OZONE,4,75,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","26-11-2025 13:00:00",21.194815,81.314770,PM2.5,44,67,54
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","26-11-2025 13:00:00",21.185571,81.343175,PM2.5,41,84,65
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","26-11-2025 13:00:00",21.237755,81.705301,SO2,6,8,7
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","26-11-2025 13:00:00",21.237755,81.705301,CO,25,31,27
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","26-11-2025 13:00:00",21.371751,81.664929,PM10,50,166,109
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","26-11-2025 13:00:00",21.371751,81.664929,CO,34,36,35
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-11-2025 13:00:00",28.815329,77.153010,CO,12,106,66
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-11-2025 13:00:00",28.647622,77.3158090,PM10,171,500,330
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-11-2025 13:00:00",28.647622,77.3158090,NO2,43,182,132
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-11-2025 13:00:00",28.647622,77.3158090,OZONE,2,21,12
